-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,76,76,76,77,76,77,77,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,77,77,77,77,77,76,76,76,77,76,77,76,77,76,76,76,76,76,76,76,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,76,76,77,76,76,77,76,76,76,76,76,76,76,76,76,76,76,76,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,76,76,76,76,76,77,76,77,76,77,76,76,76,76,76,76,76,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,76,76,76,76,76,76,77,77,76,76,76,76,76,76,76,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,76,76,76,76,76,76,76,76,76,76,76,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,76,76,76,76,76,76,76,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,76,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,1
1,0.9843138,1
0.9686275,0.9058824,0.937255
0.9726971,0.8876066,0.9431003
0.971765,0.8759579,0.9403924
1,0.8896614,0.9563281
0.9843138,0.8509805,0.9176472
0.9264708,0.8284315,0.8950982
0.9039216,0.837255,0.9039216
0.9329923,0.8663257,0.9329923
0.95645,0.8897834,0.95645
0.9890197,0.9160785,0.9827452
1,0.8960785,1
1,0.8509805,0.9941177
1,0.8156863,0.9490197
0.9686275,0.7686275,0.9019608
0.9160785,0.7160785,0.8494118
0.8562092,0.7228758,0.8562092
0.9137256,0.7803922,0.9137256
0.9291504,0.7958171,0.8624837
0.8705883,0.7725491,0.8392158
0.8431373,0.7764707,0.8431373
0.8031373,0.7364706,0.8031373
0.8418301,0.7084967,0.7751635
0.8352942,0.6392157,0.6745098
0.8039216,0.6705883,0.6705883
0.7333333,0.6,0.6
0.6745098,0.5411765,0.5411765
0.6188235,0.5521569,0.5521569
0.5475491,0.482353,0.482353
0.5294118,0.5294118,0.5294118
0.5058824,0.4933334,0.4282353
0.5155832,0.4491228,0.3824562
0.572549,0.4392157,0.372549
0.6098039,0.4941177,0.3627451
0.5647059,0.4980392,0.3647059
0.6122005,0.5455338,0.4788671
0.572549,0.572549,0.5058824
0.4490196,0.5156863,0.3823529
0.5137255,0.5803922,0.3803922
0.4627451,0.5960785,0.2894118
0.4668337,0.6113812,0.206625
0.7294118,0.6627451,0.5294118
0.7355499,0.6141518,0.482694
0.7960785,0.6666667,0.5372549
0.8235295,0.727451,0.5980393
0.8546004,0.7217194,0.5888387
0.8666667,0.7333333,0.5333334
0.8705883,0.8039216,0.6705883
0.9019608,0.8352942,0.7411765
0.888603,0.8219363,0.7552696
0.9309524,0.8651261,0.7984595
0.9747432,0.9091972,0.8402895
0.9725491,0.9058824,0.8117648
1,0.9411765,0.8117648
1,0.9686275,0.8352942
0.9450981,0.9450981,0.8117648
0.9843138,1,0.9176471
0.882353,0.882353,0.8156863
0.8000001,0.8000001,0.7333333
0.837255,0.7705883,0.7039216
0.7952942,0.7286275,0.6619608
0.7568628,0.6901962,0.6235294
0.6995476,0.6328809,0.5662142
0.7333333,0.6,0.5333334
0.7764707,0.6431373,0.5764706
0.6666667,0.5333334,0.4666667
0.7098039,0.6431373,0.6431373
0.6156863,0.6156863,0.6156863
0.4843138,0.4176471,0.4843138
0.5176471,0.3843138,0.4509804
0.5843138,0.4509804,0.5176471
0.4836602,0.2836601,0.3503268
0.3797821,0.1099782,0.248061
0.3293162,0.155428,0.2224773
0.2657398,0.2385027,0.2001426
0.005549542,0.003203817,0.002622401
0.2196951,0.2863615,0.1595468
0.3801121,0.3635855,0.2971989
0.3854672,0.3448674,0.3448674
0.4678734,0.33454,0.33454
0.5124183,0.2183007,0.3793029
0.5294118,0.2627451,0.4627451
0.5939668,0.3273002,0.5273002
0.6326798,0.3477124,0.5019608
0.602852,0.3361854,0.4695188
0.667451,0.467451,0.6007844
0.6705883,0.4039216,0.6039216
0.6603176,0.3269841,0.5269843
0.7295074,0.2849355,0.5722622
0.7297199,0.2630531,0.5963865
0.8274511,0.4941177,0.6941177
0.8457517,0.579085,0.779085
0.8745099,0.6078432,0.7411765
0.8000001,0.6,0.7333333
0.7529413,0.5529412,0.6862745
0.6980393,0.564706,0.6980393
0.764706,0.6313726,0.764706
0.6964706,0.5631373,0.629804
0.8666667,0.7333333,0.7333333
0.9254903,0.7921569,0.7921569
0.8803922,0.7470589,0.6803921
0.9568628,0.8235295,0.7568628
0.9568628,0.8235295,0.6901961
0.9346406,0.8379086,0.7084967
1,0.8901961,0.7568628
0.8509805,0.8509805,0.8509805
0.8156863,0.8156863,0.8156863
0.2039216,0.3372549,0.07058824
0.9607844,0.627451,0.8274511
